japan stores ready for sql file
Title,Note,URL,Resolved Name,Formatted Address,Latitude,Longitude,Place ID,Photo URL,Photo Attribution,Website,Neighborhood,Instagram,Description
RENTON ARCHIVES,,https://www.google.com/maps/place/RENTON+ARCHIVES/data=!4m2!3m1!1s0x6000e772a83115d5:0x3cbf998eed2cdf4f,RENTON ARCHIVES,"Japan, 〒550-0014 Osaka, Nishi Ward, Kitahorie, 1-chōme−22−３ マインズ北堀江 W04",34.6738625,135.4939306,ChIJ1RUxqHLnAGART98s7Y6Zvzw,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dp9w81BQ25eVxXf2RZtbqJrxgpVwFDLyjw9BT3lEhTjQAVI10gkLDxW4nzaKVwAqyjPFbQwnoWELKoeelIaWrCAYAtJtKKVGdAJk0gJLvkdX5Fm2pajOmwHylpZyghHg13thDmqGNXe7gG2vsZy6S1qeo-QYgsIwfbGgWPr8W2p1e0-ixY6f4CGIXFp3fBtK0ZuSSGb9B4TmhyXg2_tynvD1ph47i-QvWXaXUTCwhQYBG3H-s54Hephx74XDQAxc90itO85NHBxRfRwZ-p6U5o0ZdJA3dNRgyo5JVIjEyiCA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/117673236575638580904>RENTON ARHIVES</a>,https://www.instagram.com/renton_archives?igsh=ZGYwN29ydXVzZ2tm&utm_source=qr,Horie,@renton_archives,"RENTON ARCHIVES — Designer/archival fashion retailer located in Kita. Info: @renton_archives, website."
signal,,https://www.google.com/maps/place/signal/data=!4m2!3m1!1s0x6018f36b1719317d:0x38ce542dc09492d6,signal,"224-21 Tamachi, Naka Ward, Hamamatsu, Shizuoka 430-0944, Japan",34.708325,137.730653,ChIJxbUDyWTeGmARqLD0kmUW1zo,,,http://www.signal-shizuoka.jp/,Shimokitazawa,,signal — Fashion boutique / clothing store located in Naka Ward. Info: .
ENAM,,https://www.google.com/maps/place/ENAM/data=!4m2!3m1!1s0x6018f301e51d611f:0xa9ab90c764cc10f6,Enam ユーアイ,"128-1 Isshindennakano, Tsu, Mie 514-0112, Japan",34.7466044,136.5116552,ChIJnW04SAYNBGAR68vy7JHM_og,,,,Koenji,,Enam ユーアイ — Fashion boutique / clothing store located in Nakano.
voss,,https://www.google.com/maps/place/voss/data=!4m2!3m1!1s0x60188d4d3e31b6b1:0xa24f76db489ed2c5,voss,"Japan, 〒150-0001 Tokyo, Shibuya, Jingūmae, 2-chōme−16−２０ Flat1 A",35.6734898,139.7111924,ChIJsbYxPk2NGGARxdKeSNt2T6I,,,https://instagram.com/voss_tokyo?igshid=MzRlODBiNWFlZA==,Harajuku,@voss_tokyo,"voss — Fashion boutique / clothing store located in Shibuya. Info: @voss_tokyo, website."
Branche Nagoya,,https://www.google.com/maps/place/Branche+Nagoya/data=!4m2!3m1!1s0x600377007be279a1:0xd69478935b33120a,Branche Nagoya,"3-chōme-37-43 Ōsu, Naka Ward, Nagoya, Aichi 460-0011, Japan",35.158853,136.9017669,ChIJoXniewB3A2ARChIzW5N4lNY,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eC1ArIDrtYAIHTkStfOTY0MZ8MCKM-wkWWSe1MFRq7QDsD2fduxBlDRXW7IlvmPD-TBQ5-DfCyjkt09YimyZzkoBCqQ_GdLTB0CSjLZG0X5hV1QQ9lN5bsWzc5t28ef6BULq0zLWX2EEuOlYtHs7MUYf9bFgSGfudL59dbJQP9FPuIo1ev04fMkzirAn6PkL8NjF13z-edKPm8hGMa_0hmr0EPB1M4VplfQjDgSLg_5mlTuMmm7bBXohbABJszzMd0t3DXQaL3Hn5o91KrLcls9DMroGks7g59pU6LAA95vr9sLaGJayZyoj78dZ38sU0ukUHAq-PLZvxDGuazPl6DDSEhgyhs3jQsh5OV_aZcyCQj-pX8kQ1_BiRufVeQ-2FSEHdcwiSJ6YnVaFMaShP7YKWgqh0xLQmPo5HD3ITsTpxxgAaXIuVnRrpIic4f&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/105892770905272133052>ヤマザキスミレ</a>,,Nagoya,@branche.official,"Branche Nagoya — Fashion boutique / clothing store located in Nagoya. Info: @branche.official, website."
fernweh,,https://www.google.com/maps/place/fernweh/data=!4m2!3m1!1s0x6018f3ca8b7a9f2f:0xa32c7173d1d618b7,fernweh,"2F, 1-chōme-33-9 Umegaoka, Setagaya City, Tokyo 154-0022, Japan",35.6561409,139.6525824,ChIJL596i8rzGGARtxjW0XNxLKM,,,https://www.instagram.com/fernweh__jp/,Setagaya City,@fernweh__jp,"fernweh — Fashion boutique / clothing store located in Setagaya. Info: @fernweh__jp, website."
DISSONANCE,,https://www.google.com/maps/place/DISSONANCE/data=!4m2!3m1!1s0x60188c98d0daaaab:0x78dcac843cbcdf33,DISSONANCE,"1-chōme-15-1 Kamimeguro, Meguro City, Tokyo 153-0051, Japan",35.6468081,139.6983224,ChIJq6ra0JiMGGARM9-8PISs3Hg,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fBGkr8W2kvfSMq3bljrPUNTOdqs0hJo1BMc_5mQsxl-xq65aDZlz2x3di-DrMn7Ak3DbKyXefRGj8KZ4uZJbSJgukk80g7tkBcV0nNhgZewSMpO62Ved588y2gxINsRK-gIAADcHKazl9bmvON0qqudkjg9w_4AAKDCVLGjALQ3mVGgWX1nnoX-3xswNtKANMdGdho9FH662haU1PcmqlgimD5EgX6Y7K9L-3Xwtj4bWRKAAQi4ezAab9-Bl1KM8aHQPX7a6it-OdSkWC4gsEobKqyltuAUxcIU95BrchBtg&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/103049669374893775303>DISSONANCE</a>,http://dissonance.jp/,Nakameguro,,DISSONANCE — Fashion boutique / clothing store located in Meguro.
sumday,,https://www.google.com/maps/place/sumday/data=!4m2!3m1!1s0x60188b000a6e2771:0xfa20e374a3504b2b,sumday,"4-chōme-25-2 Minamiaoyama, Minato City, Tokyo 107-0062, Japan",35.6632463,139.7184612,ChIJcSduCgCLGGARK0tQo3TjIPo,,,,Aoyama,,sumday — Fashion boutique / clothing store located in Minato.
anns,,https://www.google.com/maps/place/anns/data=!4m2!3m1!1s0x60188b22a84a822f:0x869c2653059e9e0d,Ann'S 忠孝門市,"No. 3號, Alley 29, Lane 205, Section 4, Zhongxiao E Rd, Da’an District, Taipei City, Taiwan 106",25.0431542,121.552077,ChIJG-bFrsWrQjQR-oPRhspCUhw,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c_V48oJxKX7xBhuiqizZWbvKAUVDb3Zpdy1uKP0N__mVngL4F-ssyEvpnFanH4Cd-LBhBPkevbKf8jVEb0qC3Fb3bwEe738EUnQCmfxx67ZxHI4v5pVw4RgBftdAxUUAGXLG3NYvt9psOC9FBuG_DULtgvjSBED7z-K1qr-UuSKt_cnx2ehTPUVT3Y0R1BZeToT5WVy9RpMVMJu1bo03YdNdU-Yq8QkNSx1mPZ4iVSYVt4qA74yTYkXSIheQh7I_rMHDzyIzMFRWwN6gnpN6vDBG98-vt2cpiaq5XpjgK_pA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/108153847882063597296>Ann&#39;S 忠孝門市</a>,http://www.anns.tw/,Aoyama,,Ann'S 忠孝門市 — Fashion boutique / clothing store located in Taipei City.
2headz,2headz,https://www.google.com/maps/place/OLU+BURGER+KYOTO%2FMINAMISEMBA/data=!4m2!3m1!1s0x6000e79da9bc069b:0x3fc14570d593f727,2Headz,"Japan, 〒541-0057 Osaka, Chuo Ward, Kitakyūhōjimachi, 4-chōme−2−６ S.M.C北久宝寺ビル 1階",34.6799243,135.4993472,ChIJmwa8qZ3nAGARJ_eT1XBFwT8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2du212tftHh3LrGKmiqBq75zj_RXlnTCHRrpywmchvi76iRMvV629Y1E9AE417GIK0M-aZz1Zr2JFH3KKetIo0ClyLdNfEyY79Pa55INk3nsTOll8U8Gxe1ledbMuvk99z-iPSG5Z8sVS92A-4UQ3dB7PdGSl1h07K5PkWXFISJzicdRqdRTS3a4k2zVOGL1vaDq2xaIEsZD1MIrknfUFoORFvIf51g9SOsm-Wcwex_8tyuytg5DBJcbgKR7-Uh8Iac7HgjimnlTXgYdToCGMFoPh5RtpJwyMUZGXgrN8Nl5g&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/106736563148176034380>OLU BURGER KYOTO/MINAMISEMBA</a>,https://linktr.ee/oluburgerkyoto,Shinsaibashi,,2Headz — Fashion boutique / clothing store located in Chuo.
awake,,https://www.google.com/maps/place/awake/data=!4m2!3m1!1s0x355aa3d64d94dcd9:0xb208f6d9a5a74eba,Awake,"Japan, 〒530-0005 Osaka, Kita Ward, Nakanoshima, 1-chōme−1−２７ 大阪市中央公会堂 B1F",34.6934137,135.5040112,ChIJgRaozOfmAGARawkYtI9UYy4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fYOtRx-RPj_Hyw5zbiynk1AEBzaN4H0BokJ0OfWIZoW5Q7MM4Tu_e1H84MHG2HWztth2gtBg9cSi0aVZfa7d3nqRv0u06bpJx91jNqzGqdQigieVoI9zi-a-_gCtlebUwhivqXzv3_jrqtX0-gmpgFCTHhIKgziSNJclkgNz-VUxR_MuA5SLtUK3sOYfgUZAqLs1vTuyeHKYvrQ2jYIWDR1aC9wHT3z39Hvn5bgtJ7VRwIuCcXX23HjyOc0dXiLkGlQbf4o-m2AWpGkBcJELIbYCZJHTkvciASWR8URkndGg&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/112135288526126319993>NAKANOSHIMA SOCIAL EAT AWAKE</a>,https://nakanoshima-social-eat-awake.jp/,,,Awake — Fashion boutique / clothing store located in Hiroshima
Poppinsch,,https://www.google.com/maps/place/Poppinsch/data=!4m2!3m1!1s0x355407b7a8e5105d:0x4f823cfeef57e941,Poppinsch,"3-chōme-22-15 Omotechō, Kita Ward, Okayama, 700-0822, Japan",34.6567525,133.9289423,ChIJXRDlqLcHVDURQelX7_48gk8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dQ-OFbq4IBPh6TkFhXDzjLZijmha8dtYMGj3Y1YXhvELFQV6y9Y4b29Np0DGslsAq52HUZOEOKj2B_O5RP6VksrN8nkQKm9vbgidvH9gVo9CslR12xHgx68t30FHZEs-kE3DLuLj-yvjDaAff9EolBjQbcf6aBuH6D6DFyzJTZUiTBDUBAdIViWa1l10tJjRniYMsKUxq_MyiCvBX2IHACVxkkoewswrm2oB5UF_3k9fhqYC9DHuidj1WizP0laKqrJRestgQYNqs1_YhzBg_t-ftxEbEZCP5b2E7vEZtq6Q&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/110472968731064178044>Poppinsch</a>,https://poppinsch.official.ec/,,,Poppinsch — Fashion boutique / clothing store located in Okayama
SULLEN TOKYO,,https://www.google.com/maps/place/SULLEN+TOKYO/data=!4m2!3m1!1s0x60188ca8ca8dce79:0xd9d66dcbfc604e3e,SULLEN TOKYO,"Japan, 〒150-0041 Tokyo, Shibuya, Jinnan, 1-chōme−13−１２ 神南ハウス 2F",35.6639436,139.7000092,ChIJec6NyqiMGGARPk5g_Mtt1tk,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2futmkph6_MhYT2g0VtYH4vu_uYiFqXFpHlWvCDFRlgyR3vjX5b_zoGCaEOdcnrqDpSOT-XegB_TytMgbkX9sxuijkj1ahC-h6j3kyJEKVYyl1JMTU974TxYsEcl3zWEP_VOVwXiTJXMv0fSY0K3gHCU4PnKJdBZiRvWtzWDkMaeYivtNF0csxG2PDjPeLasb7BKRjdLrK5wv0dPuD6Yti9iALK277yf3LKjTDUdHyRhsNtpTZxodRpkbo2XjjN9M2K5xh9xnpTDU1gd6kpswPOLHrIYm6gTODycaG8TkhohQ&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/116268904563618211917>SULLEN TOKYO</a>,https://sullentokyo.com/,Shibuya,,SULLEN TOKYO — Fashion boutique / clothing store located in Shibuya.
NeeD,,https://www.google.com/maps/place/NeeD/data=!4m2!3m1!1s0x60010972af2dbdc5:0x63fc0889c215b792,need,"3-chōme-14-25 Hyōgominami, Saga, 849-0918, Japan",33.2640871,130.3198903,ChIJDRYhgF61QTURg9kfu1HYghE,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2d31_wS7fvfeMNODZMgvTDP2Vib6HHOYwKdeBU5CqOK3XIIGF4mswib3VDTgLAiOa7qB_beJEkmDDDknp5ux3y1DlfPVtyBR6saqTR1Fh7tdUjgthGjQKQ8_rXHWf64qRBjDcauM8kvvS3DPQaE_1M5slSWuI2NbEMWiEKDRr3VJc9SYWxH345vMw4KxKTmQdXTa30JWuDcm1tnPa3qtQ_rVShnYSQkGV811KwU0zjZlKoBEuMwSJ4ZWOzL2QKnDQJ298IaTDvFs5ZvEL0rxQXWjxW5x84JlM2ZOio1utZI4DY3hGwjxLIA91iHPLrvVcLWtIUX5qLRSeYy5STj4z-KkrCoplBMiADZ6y18cvfgr3N_TeSYVZOr6vOiq7XIMBfiQZ9Y6MC5Gs6MP9IB3B9xbcXlc4oN4lWDJDox09extOw7&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/108497495480200383537>Te Se</a>,https://instagram.com/need_saga?utm_medium=copy_link,Kyoto,@need_kyoto,"need — Fashion boutique / clothing store located in 3-chōme-14-25 Hyōgominami. Info: @need_saga, website."
LUSTY TOKYO,,https://www.google.com/maps/place/LUSTY+TOKYO/data=!4m2!3m1!1s0x60188dd32da795b3:0x2f36ea1d227580a1,LUSTY TOKYO,"Japan, 〒150-0001 Tokyo, Shibuya, Jingūmae, 3-chōme−7−２ H +神宮前 4F",35.6710096,139.713128,ChIJs5WnLdONGGARoYB1Ih3qNi8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cj6GgSPoMCXGlLyJBzxABy6xGgxAVSSkOeQHmmousD0EsIP3Dzdmxmk1lYiDuB3tcZTeZD0Gw-8LLnqPgY3L0079uDnpGum3B_WpbW8eynnZI1DZ-C8po6QlQ6FxGpaJnqzqVXo976zHxectXTjulbSamT7kOVcr3WtcDwK07b8Vdg03bsNf_oGbhvNK-U0oQYdQmXrLnozIKZ20Uk8-zk-iRqhSkn_kh1H5m72YYU9aaxYrYBO0LDEOUExpadgHQBRZ7ROcZUGx9rOsG9Fr4NyNtwZlQWj_Ecb10fdVQXtg&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/108113330314690671051>LUSTY TOKYO</a>,https://www.instagram.com/lusty_tokyo?igsh=bHNrcXh6Zm96bDRs&utm_source=qr,Harajuku,@lusty_tokyo,"LUSTY TOKYO — Fashion boutique / clothing store located in Shibuya. Info: @lusty_tokyo, website."
sirius_archives,,https://www.google.com/maps/place/sirius_archives/data=!4m2!3m1!1s0x6000e7f03167cc6f:0xba2348e73415adc,sirius_archives,"Japan, 〒542-0086 Osaka, Chuo Ward, Nishishinsaibashi, 1-chōme−8−９ 商都ビル 4F N号室",34.6728441,135.4982586,ChIJb8xnMfDnAGAR3FpBc440ogs,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cWMBh_CwSd-9V25i-S9agvKhYSQ48smTGTHs3w6e5GVMas0e8vYLrgtv40FDRm_8wxdyw7stcaWe021LUol48Meeu_h8kMrKRtZ0u51b4WhR5KgK7vxHfyboxn28pa50x33R7486W1k-b-mUij9nieB-e3ctu7P9BZ7IayaSZCpXfzRJXRuld9pGV45wNRvG2Re1fWRrsSnHZGRLE4Ij_4XvKIyUYsChD5H5CPBWe69wWBC5_dVOtlQRpe-4kL223Z6cmrSphijSOOr9WK-J1-Jb51EyddQO25fYcBrRGjvw&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/107959311121392215703>sirius_archives</a>,https://www.instagram.com/sirius_archives?igsh=MWFsdmZoancxbDZwMw==&utm_source=qr,Shinsaibashi,@sirius_archives,"sirius_archives — Designer/archival fashion retailer located in Chuo. Info: @sirius_archives, website."
KIOSQUE CC,,https://www.google.com/maps/place/KIOSQUE+CC/data=!4m2!3m1!1s0x60188d0e24290ef1:0xa2a5952c63fe50e,KIOSQUE CC,"Japan, 〒150-0001 Tokyo, Shibuya, Jingūmae, 6-chōme−24−２ 原宿芳村ビル 2階",35.6654858,139.7024456,ChIJ8Q4pJA6NGGARDuU_xlJZKgo,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eEBn1F_X1RJwYcpatBNvDLrcDCh20sJ_IIqfxz4-XF9i8douRnk3h8XE3j0llEbB18irL3KJMBJqb6LfuIlSj0LSCxE1kOfIWxASW1KGUEEyYAN-xDmkqfpqYvzZWJ2-yoXKcleIv8GSXKfGnLmFUUR0VUvhWwfIurB5CRsKrkFPG-KdpKuaSsPzcSLWE0MJK4KMH-QeWs2_qZFwR-dDa6pAFjs10akFR3YECf-TiJH8OJTyn8IJ02UA8nVJAfLRQ82RR4qyF2PVGHb57GWgeJiwLxh_hLKK_JDivqg6qhfQ&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/117926571092158637835>KIOSQUE CC</a>,https://instagram.com/kiosque_cc?igshid=YmMyMTA2M2Y=,Shibuya,@kiosque_cc,"KIOSQUE CC — Fashion boutique / clothing store located in Shibuya. Info: @kiosque_cc, website."
HONEY TRAP,,https://www.google.com/maps/place/HONEY+TRAP/data=!4m2!3m1!1s0x355aa3da12ea28cb:0x2d076bf074fcfa6,Honey Trap,"Japan, 〒110-0005 Tokyo, Taito City, Ueno, 5-chōme−25−１７ 東成ビルB1階",35.7068972,139.7755317,ChIJ-y7etKGOGGARO8PC2f_uCV0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cZhyYnA0JfMgdYp7ayvTLs5Q27eY1hOuWXhzJxAmW6CN-iFoye2bXZNLJpxCS2_xkXZSwl23AYJVmB_kdslaye8txSWuw_Tg1-1NdVf2IzC7P1SRLsHfWNeECpdFnlzYBHm3tl_4HZjsQV2qn4EWA9ioccbvijLljb8ZEtia78Q9UiU_lfAq2Pibk_Z7d6dCgWGt0WdOkn7i3W7JAvxB7QERNIs_7nhhsVBnEEndZE7AV3BCPkQlnUyfKHAyQF1Ry5ZdoqduZPbHGOvHwSglwYNwLjBHpgS47r0z-QHuPiWSpfoETefsUx5cH8lEAt_xhppkshKE-KRKBpkYwr8NVD-ko8hpnRN9uxLR5-9-VRf7n_N299eaY3Ut93OE_xeVlhc5jliXD8TkFA5hYCCduoEGNIYQdsdQ8r5c33HnUmedM6&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/104201105049708445448>K A</a>,http://www.bar-honeytrap.com/,,,Honey Trap — Fashion boutique / clothing store located in Hiroshima.
seam used clothing,,https://www.google.com/maps/place/seam+used+clothing/data=!4m2!3m1!1s0x60188be7b155c047:0x4dc17c027720828e,seam used clothing,"Japan, 〒150-0002 Tokyo, Shibuya, 2-chōme−2−４ 青山アルコーブ 404",35.6604671,139.7086502,ChIJR8BVseeLGGARjoIgdwJ8wU0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2f5CDdWPuceeTIifZRdTWUEJeRMRiyxFixQNnuwDP-kqWD3KxQ4lvj-L5VM4rRP-sls5_4Jgt5z3CdrIJNd0EeReU4h-3zwepjt3Z76Tb4cG3AGHlm5ErHIGm7jeoBFKoeCV6kFcZ80ysGEkST2FX-M53DbAnRufL93C9pyg89_bA-l_GdsEYmH6iHbd1YR5wxLcSXXt-C7jxhkInmDfMQcPxIo4RXPgGckBx25c5lWN49SSi4-vtU5K7rGdbLHv0w0NCu1Ft6ovg5yx5gLNCvcTrm3uu9eATtwV4WReJpejw&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/103818225138576176284>seam used clothing</a>,https://www.instagram.com/seam_used_clothing,Shibuya,@seam_used_clothing,"seam used clothing — Vintage and used clothing shop located in Shibuya. Info: @seam_used_clothing, website."
LOVERZ-10,,https://www.google.com/maps/place/LOVERZ-10/data=!4m2!3m1!1s0x354191005cb3e813:0x8a83b7a9fbb91da,LOVERZ-10 brand archive & used clothing,"Japan, 〒810-0073 Fukuoka, Chuo Ward, Maizuru, 1-chōme−9−４ MODERN PALAZZO 天神 NUOVO 302",33.5919086,130.3947911,ChIJE-izXACRQTUR2pG7n3o7qAg,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dyDKMDr7_hCYmU0Ekw1hQrW2o5tRXr8ZbHXyyrc68utJ4X2T2sATeZbpUVLk-KYbg9u-6GIYrKaO375VT57VwQzUGIBtzUPDLhRi1_9NKxUr30bnWOi6KSN8GCU-DKTDwGJFbsodhmkcgj-7yypISmTvU55oJm2_QKWXq0inJFkj9dB4ApvTvEvilCOZX00qYDNRBhm_sJUL0U8tVp22nuaAx--ZqTXUk1PlvdDJ4KRsiiM_wKl8gCgS5T_BAwy4h2SyvcXDgLplIXz76ohPAkRqwhjFmIgKzUNlY8sFM&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/111941036398154174663>LOVERZ-10</a>,https://www.instagram.com/loverz_10_fukuoka?igsh=MXVmZzRuYWx1MjY3OA==&utm_source=qr,Fukuoaka,@loverz_10_fukuoka,"LOVERZ-10 brand archive & used clothing — Vintage and used clothing shop located in Fukuoka. Info: @loverz_10_fukuoka, website."
dude 原宿,,https://www.google.com/maps/place/dude+%E5%8E%9F%E5%AE%BF/data=!4m2!3m1!1s0x60188ca3435c16ab:0xd2ebec56d75aea82,dude 原宿,"神宮前コーポラス 14階1405号室, 6-chōme-25-8 Jingūmae, Shibuya, Tokyo 150-0001, Japan",35.666237,139.70299,ChIJqxZcQ6OMGGARgupa11bs69I,,,http://dude-harajuku.ocnk.net/,Harajuku,,dude 原宿 — Fashion boutique / clothing store located in Shibuya.
Concept Shop WTS,,https://www.google.com/maps/place/Concept+Shop+WTS/data=!4m2!3m1!1s0x60188de445571293:0x13480a6002c4a120,Concept Shop WTS,"Japan, 〒150-0001 Tokyo, Shibuya, Jingūmae, 2-chōme−22−２ FOLD BLD 1F",35.6749917,139.710644,ChIJkxJXReSNGGARIKHEAmAKSBM,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2f2845caPa9jWxNBVJYaW3qYHShu4arrS0lcKJmdZ-Pp59IZ4EmBz6Xwz4xaqQd1NBmPThZFbNIleWPdHnNi0poABv1Em0HSIj8-YkiY7478jZ3DZOir5OBMuZ_Rof3MGNLgmaLRSbWEt_bJhJ9RuzrnXyY7Cx8mYZBDWOgUO3tYi1tENDTOcbd-AKImR7Rs-89aKkH2VtUSE1xt6pISU_QDPPV6KuxbwoCW3CGe_9IoVuQkXhZzoT0HplaX1MiEXjzL57ZVc3AV2mhsyU8SsaZawdlnq7RzmqhvDmesGKE7g&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/103449122782223485751>Concept Shop WTS</a>,https://wts-conceptshop.com/,Harajuku,,Concept Shop WTS — Fashion boutique / clothing store located in Shibuya.
The Ten Harajuku,the_ten_harajuku,"https://www.google.com/maps/place/%E3%80%92150-0001+Tokyo,+Shibuya,+Jing%C5%ABmae,+3-ch%C5%8Dme%E2%88%9233%E2%88%928+%E7%A5%9E%E5%AE%AE%E5%89%8D%E3%83%9E%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%B3+202/data=!4m2!3m1!1s0x60188ca29809b64b:0x660cb240f2ca74ca","Jingūmae, 3-chōme−33−８ 202","Japan, 〒150-0001 Tokyo, Shibuya, Jingūmae, 3-chōme−33−８ 神宮前マンション 202",35.6719353,139.7109789,El5KYXBhbiwg44CSMTUwLTAwMDEgVG9reW8sIFNoaWJ1eWEsIEppbmfFq21hZSwgMy1jaMWNbWXiiJIzM-KIku-8mCDnpZ7lrq7liY3jg57jg7Pjgrfjg6fjg7MgMjAyIh8aHQoWChQKEglLtgmYoowYYBHoOEaNjl5YuBIDMjAy,,,,Shibuya,,"Jingūmae, 3-chōme−33−８ 202 — Fashion boutique / clothing store located in Shibuya."
hundred buyers,,https://www.google.com/maps/place/hundred+buyers/data=!4m2!3m1!1s0x60188d69cc4383b5:0x5f0c862515b554b2,hundred buyers,"Japan, 〒171-0022 Tokyo, Toshima City, Minamiikebukuro, 3-chōme−13−１６ ２４－Ｈビル",35.726201,139.712419,ChIJtYNDzGmNGGARslS1FSWGDF8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2e-snZ2WIsr4wUEJKklYlYKgdpYPgliU8KVlcZYJ57Q6k8-PokiTn55MQfQ2ekondlqFuq0DJQ6hpbyFDetKrdB3146uuy2r_AuU6TRzMYZktUU8hsOw9yfWAq1DPbuAtR1TqrOLnTnpa1tBNr20uMxD1yE7q71OKMMcXeu8FNurwGuId0CE7rpTRlbZjor55349Z3zbqgTm9Ia9IZkXAGi4hb297GAdA4-PQShEUXLx5RZOCc6u4x-sS8CbmAu6NB8aowz0ACbdMf99LoTwacAJ3-Zrxz4Imb0V7RXOvGhjylmHw9TDGqWS4y_Ycp-x6aSdHVNV-gq8Mp5_Zh1b_cva18HG0v9PfwW0zWiLobPViTsr4d-jKFGFFtwAfIWF2UxrCODVEISNepxb-sdCBJ9eomrgat5uqrDExojKt3HtpqaIgFIiy0tvwbZfb8z&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/111139316463867389106>みかど</a>,http://www.ohb.co.jp/,Ikebukuro,,hundred buyers — Fashion boutique / clothing store located in Toshima.
